rank,s=0.5,s=0.6,s=0.7,s=0.8,s=0.9,s=1.0,s=1.1,s=1.2,s=1.3,s=1.4,s=1.5
128,0.001430208817206684,0.001444078755161353,0.0014130131816878747,0.001332744913894544,0.0012060090007294754,0.001043688519472189,0.0008629656265886309,0.0006827824061478422,0.0005188319809495152,0.0003805416624660813,0.0002708883969641245
129,0.0014246545872254237,0.0014373516585374593,0.001405336722502021,0.0013244734021628575,0.0011975917138910934,0.00103559791079411,0.0008556098638029891,0.0006764358757339754,0.0005136095323367736,0.0003764181658694109,0.0002677446441826625
130,0.0014191645683950148,0.0014307074849513916,0.0013977607641494723,0.0013163165075411125,0.0011892974964490101,0.0010276317730187705,0.0008483728790109116,0.0006701966652473924,0.0005084793739490439,0.00037237067791370094,0.00026466123162183935
131,0.0014137375329582118,0.0014241445860742068,0.0013902832328531456,0.0013082717783172622,0.0011811236229207264,0.0010197872556674823,0.0008412518625135153,0.0006640621551430796,0.0005034391835917796,0.0003683972288798328,0.0002616365502268556
132,0.0014083722857740697,0.0014176613586000064,0.001382902113031088,0.0013003368334126885,0.0011730674483800669,0.0010120615946396985,0.0008342440918496052,0.0006580298091616672,0.000498486714631233,0.00036449591460597526,0.0002586690456926288
133,0.0014030676632122887,0.0014112562426863865,0.0013756154452376171,0.0012925093598310934,0.0011651264054881936,0.0010044521089657159,0.0008273469284517394,0.0006520971710756139,0.0004936197929868047,0.00036066489382988865,0.0002557572162039908
134,0.001397822532093033,0.0014049277204601603,0.00136842132419214,0.0012847871102178946,0.0011572980016553863,0.0009969561977047777,0.000820557814454456,0.0006462618615858289,0.0004888363142646387,0.0003569023856579737,0.0002528996102852954
135,0.0013926357886700153,0.001398674314585163,0.0013613178968912933,0.001277167900524555,0.0011495798163269173,0.0009895713369810386,0.0008138742696466705,0.0006405215753607117,0.00048413424102483296,0.00035320666715412633,0.00025009482475337103
136,0.0013875063576547903,0.0013924945868891076,0.0013543033608002949,0.0012696496077725947,0.001141969498386709,0.0009822950771502955,0.0008072938885607132,0.0006348740782100776,0.0004795116001751017,0.00034957607104189116,0.0002473415027681288
137,0.0013824331912802854,0.001386387137046663,0.0013473759621196275,0.0012622301679123384,0.001134464763672849,0.0009751250400908045,0.0008008143376909353,0.0006293172043868849,0.00047496648048415876,0.0003460089835138002,0.0002446383319754899
138,0.0013774152684017248,0.0013803506013160413,0.0013405339941233968,0.001254907573771718,0.0011270633925993653,0.0009680589166118855,0.0007944333528352114,0.0006238488540100984,0.0004704970302084964,0.00034250384214216007,0.00024198404273762406
139,0.0013724515936331945,0.0013743836513265646,0.001333775795565902,0.0012476798730907325,0.0011197632278789821,0.0009610944639743901,0.0007881487365530703,0.0006184669906024236,0.0004661014548266099,0.00033905913388589343,0.0002393774064457969
140,0.0013675411965181864,0.0013684849929147974,0.0013270997491531512,0.0012405451666373912,0.00111256217234188,0.00095422950351743,0.000781958355734538,0.0006131696387370032,0.0004617780148750722,0.0003356733931883652,0.0002368172339114084
141,0.001362683130732558,0.0013626533650069684,0.0013205042800762334,0.0012335016064012152,0.0011054581868457636,0.0009474619183861007,0.0007758601392741207,0.0006079548817875193,0.0004575250238811913,0.00033234520016142525,0.0002343023738310708
142,0.0013578764733184147,0.001356887538545533,0.0013139878546036263,0.0012265473938605775,0.0010984492882727913,0.0009407896513552127,0.0007698520758446727,0.0006028208597764612,0.0004533408463872895,0.00032907317885118043,0.0002318317113218224
143,0.0013531203239475142,0.0013511863154578242,0.0013075489787296706,0.0012196807783203696,0.0010915335476091807,0.0009342107027443371,0.0007639322117661922,0.0005977657673166185,0.0004492238960619332,0.00032585599558127373,0.00022940416652280583
144,0.0013484138042128503,0.0013455485276648762,0.0013011861968766037,0.0012129000553166664,0.0010847090881035233,0.0009277231284197236,0.0007580986489648655,0.000592787851641143,0.0004451726338937096,0.00032269235736969164,0.00022701869325995354
145,0.0013437560569471577,0.001339973036128575,0.0012948980906476643,0.0012062035650852526,0.0010779740835000645,0.000921325037878898,0.0007523495430179417,0.0005878854107177833,0.0004411855664633991,0.0003195810104153546,0.00022467427777042972
146,0.0013391462455671305,0.0013344587299354092,0.0012886832776289345,0.0011995896910910295,0.001071326756343401,0.000915014592413974,0.0007466831012802666,0.0005830567914431446,0.0004372612442906271,0.0003165207386509556,0.00022236993748376158
147,0.0013345835534422225,0.0013290045254151755,0.0012825404102376808,0.0011930568586154835,0.001064765376351244,0.0009087900033499333,0.0007410975810885322,0.0005783003879130579,0.000433398260251301,0.0003135103623587189,0.00022010471985677458
148,0.0013300671832869415,0.0013236093652930717,0.0012764681746151021,0.0011866035333995505,0.001058288258852078,0.0009026495303543257,0.000735591288039515,0.0005736146397653562,0.0004295952480623447,0.00031054873684593654,0.00021787770125960895
149,0.0013255963565756146,0.0013182722178737053,0.001270465289561474,0.0011802282203393427,0.0010518937632847,0.0008965914798150349,0.000730162574338779,0.000568998030591562,0.0004258508808304348,0.00030763475117731755,0.00021568798591025038
150,0.0013211703129786486,0.001312992076255602,0.0012645305055118015,0.0011739294622323414,0.0010455802917567994,0.0008906142032829347,0.000724809837216508,0.0005644490864141824,0.000422163869661631,0.00030476732696135014,0.00021353470485515399
151,0.0013167883098193576,0.0013077679575748873,0.0012586626035501756,0.0011677058385717821,0.0010393462876598784,0.0008847160959764251,0.0007195315174073138,0.0005599663742264834,0.00041853296232895453,0.0003019454171880356,0.00021141701499367526
152,0.0013124496215504782,0.001302598902276869,0.001252860394461129,0.0011615559643870736,0.0010331902343379482,0.0008788955953450014,0.0007143260976910315,0.0005555485005917862,0.0004149569419951398,0.00029916800511549396,0.00020933409814415048
153,0.0013081535392495327,0.0012974839734143143,0.00124712271781637,0.001155478489128202,0.001027110653807586,0.0008731511796891516,0.0007091921014916729,0.0005511941102994871,0.00041143462598792384,0.0002964341032030818,0.00020728516014958828
154,0.0013038993701322455,0.0012924222559712786,0.0012414484410953482,0.001149472095592183,0.0010211061055270412,0.0008674813668340273,0.0007041280915318573,0.0005469018850751504,0.000407964864625391,0.00029374275208879044,0.00020526943002104596
155,0.0012996864370832533,0.0012874128562113962,0.0012358364588381983,0.001143535498889706,0.0010151751852122103,0.0008618847128544529,0.0006991326685401816,0.0005426705423421638,0.0004045465400890135,0.00029109301960881243,0.00020328615911687092
156,0.0012955140782033876,0.0012824549010495942,0.0012302856918296574,0.0011376674454502272,0.001009316523697408,0.0008563598108489755,0.0006942044700091164,0.0005384988340325782,0.00040117856534216016,0.00028848399985727924,0.00020133462035608473
157,0.0012913816463728414,0.0012775475374462468,0.0012247950863126455,0.0011318667120638387,0.0010035287858389638,0.0008509052897607656,0.0006893421690011495,0.0005343855454448785,0.00039785988309196135,0.0002859148122842789,0.00019941410746428215
158,0.0012872885088295676,0.0012726899318228292,0.0012193636132302387,0.001126132104958331,0.0009978106694597717,0.0008455198132432923,0.0006845444730010043,0.0005303294941465463,0.0003945894647925275,0.00028338460083036324,0.00019752393425050398
159,0.0012832340467622833,0.0012678812694981798,0.0012139902674948469,0.0011204624589099472,0.0009921609043330186,0.0008402020785688062,0.000679810122811881,0.0005263295289193899,0.0003913663096876259,0.00028089253309584804,0.00019566343391362462
160,0.0012792176549174866,0.0012631207541445155,0.0012086740672834484,0.0011148566363863891,0.0009865782512033985,0.0008349508155777512,0.0006751378914937623,0.0005223845287457162,0.000388189443891016,0.00027843779954329987,0.00019383195837687365
161,0.0012752387412199207,0.001258407607262394,0.0012034140533578024,0.001109313526720717,0.000981061500844207,0.0008297647856673303,0.000670526583341936,0.0005184934018335205,0.0003850579195027382,0.0002760196127316853,0.00019202887764918213
162,0.0012712967264059414,0.001253741067673848,0.0011982092884085995,0.0011038320453148453,0.000975609473148786,0.000824642780817532,0.0006659750329039651,0.0005146550846789601,0.0003819708137597373,0.00027363720658073865,0.00019025357921211489
163,0.0012673910436692766,0.0012491203910329541,0.001193058856422569,0.0010984111328713965,0.000970221016254867,0.0008195836226530074,0.0006614821040334369,0.000510868541164467,0.00037892722821928335,0.0002712898356641774,0.0001885054674312116
164,0.001263521138318683,0.0012445448493531336,0.0011879618620716046,0.001093049754652737,0.0009648950057004233,0.0008145861615392694,0.0006570466889788966,0.0005071327616909355,0.00037592628797373346,0.0002689767745304662,0.0001867839629906238
165,0.001259686467447032,0.0012400137305505186,0.0011829174301230113,0.0010877468997660773,0.0009596303436097183,0.0008096492757117588,0.0006526677075064525,0.0005034467623424972,0.00037296714089524695,0.00026669731704989414,0.00018508850234998951
166,0.0012558864996113758,0.0012355263380027398,0.0011779247048700199,0.0010825015804735638,0.0009544259579082921,0.0008047718704363867,0.0006483441060546131,0.0004998095840824744,0.00037004895690913905,0.00026445077578679483,0.00018341853722254252
167,0.0012521207145235686,0.0012310819901225258,0.0011729828495817595,0.001077312831526347,0.0009492808015656894,0.0007999528772002407,0.000644074856919986,0.0004962202919791646,0.0003671709272946229,0.00026223648139579617,0.0001817735340735045
168,0.0012483886027510268,0.0012266800199455358,0.0011680910459719073,0.0010721797095216536,0.0009441938518647906,0.0007951912529311916,0.0006398589574725352,0.0004926779744601811,0.00036433226401174945,0.00026005378204104244,0.00018015297363785525
169,0.0012446896654272465,0.001222319774731865,0.0011632484936852736,0.0010671012922819356,0.0009391641096966591,0.0007904859792452083,0.0006356954293991534,0.0004891817425941321,0.00036153219905341543,0.00025790204283738415,0.00017855635045662256
170,0.0012410234139716987,0.0012180006155806903,0.0011584544098016199,0.001062076678255217,0.0009341905988798693,0.0007858360617202364,0.0006315833179743718,0.0004857307293984826,0.0003587699838213642,0.00025578064531258044,0.0001769831724308763
171,0.001237389369818748,0.001213721917057555,0.0011537080283560294,0.001057104985935788,0.0009292723655033257,0.0007812405291955567,0.0006275216913570748,0.00048232408917249606,0.00035604488852515533,0.0002536889868896064,0.00017543296039265077
172,0.0012337870641552502,0.0012094830668337984,0.0011490085998751862,0.0010521853533044477,0.0009244084772916314,0.0007766984330955824,0.0006235096399121511,0.00047896099685420737,0.0003533562016031297,0.0002516264803882,0.0001739052476920584
173,0.0012302160376665063,0.001205283465337673,0.0011443553909289456,0.0010473169372875234,0.0009195980229921081,0.0007722088467771109,0.0006195462755560558,0.0004756406474004277,0.00035070322916444193,0.0002495925535448283,0.00017239957979989416
174,0.001226675840290258,0.0012011225254167034,0.00113974768369661,0.0010424989132339336,0.0009148401117826051,0.0007677708648990816,0.0006156307311253093,0.0004723622551888269,0.0003480852944512785,0.000247586648550289,0.0001709155139250637
175,0.0012231660309784255,0.0011969996720108597,0.0011351847755473406,0.0010377304744095906,0.0009101338726992798,0.000763383602813944,0.0006117621597670024,0.00046912505344118944,0.00034550173732041806,0.00024560822160420354,0.00016945261864620087
176,0.0012196861774663014,0.0011929143418361453,0.0011306659786341714,0.001033010831508478,0.0009054784540835674,0.000759046195979774,0.0006079397343504184,0.0004659282936669733,0.0003429519137433348,0.00024365674248569174,0.00016801047355687073
177,0.001216235856048928,0.0011888659830782031,0.0011261906195011097,0.0010283392121797547,0.0009008730230475881,0.0007547577993923175,0.0006041626468989294,0.00046277124512635075,0.00034043519532407873,0.0002417316941395526,0.0001665886689237836
178,0.001212814651364391,0.0011848540550955758,0.001121758038702825,0.0010237148605702789,0.0008963167649572801,0.0007505175870361809,0.000600430108041353,0.0004596531943119411,0.0003379509688342056,0.0002398325722773068,0.00016518680535747206
179,0.001209422156183787,0.001180878028132256,0.0011173675904364636,0.0010191370368819628,0.0008918088829325747,0.0007463247513544146,0.0005967413464820026,0.00045657344444848425,0.0003354986357640618,0.000237958884992488,0.00016380449349491023
180,0.0012060579712076104,0.0011769373830391948,0.0011130186421851283,0.0010146050169433998,0.000887348597363957,0.0007421785027357789,0.0005930956084886917,0.0004535313150097382,0.00033307761188976,0.0002361101523895971,0.00016244135369357742
181,0.0012027217048683411,0.0011730316110044286,0.0011087105743725963,0.001010118091795222,0.0008829351454447909,0.0007380780690190066,0.0005894921573979875,0.00045052614125191596,0.000330687326855216,0.00023428590622616202,0.00016109701573649402
182,0.0011994129731390053,0.0011691602132915266,0.0011044427800288605,0.0010056755672886854,0.0008785677807188093,0.0007340226950134077,0.0005859302731370431,0.0004475572737630071,0.00032832722376863985,0.00023248568956737013,0.0001597711185477764
183,0.0011961313993474965,0.0011653227009860469,0.0011002146644660954,0.0010012767636969789,0.0008742457726421969,0.0007300116420351924,0.0005824092517613638,0.00044462407802736,0.00032599675881290796,0.00023070905645276618,0.0001584633099182817
184,0.0011928766139964549,0.0011615185947497161,0.0010960256449646713,0.0009969210153387938,0.000869968406159718,0.0007260441874589142,0.0005789284050078937,0.00044172593400492783,0.0003236954008692642,0.00022895557157453041,0.0001571732462409313
185,0.0011896482545885093,0.0011577474245820633,0.0010918751504688483,0.000992607670213704,0.0008657349812943687,0.0007221196242834606,0.0005754870598628335,0.000438862235724608,0.00032142263115382547,0.00022722480996687462,0.0001559005922553207
186,0.0011864459654566946,0.0011540087295892325,0.0010877626212918053,0.0009883360896489177,0.0008615448127500455,0.0007182372607120441,0.0005720845581436293,0.00043603239089112886,0.0003191779428663889,0.0002255163567061139,0.00015464502080124264
